season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,year,month,day
4,0,1,1,24.6,31.06,56,6.0032,18,137,2012,10,4
2,0,1,1,22.14,25.76,83,12.998,25,147,2011,5,12
1,0,0,1,10.66,13.635,60,8.9981,4,30,2011,3,12
4,0,1,2,13.12,15.15,45,19.0012,13,352,2011,12,16
1,0,1,1,8.2,9.09,40,19.0012,4,158,2011,1,13
3,0,1,2,27.88,31.82,89,11.0014,3,40,2012,8,8
2,0,1,1,27.06,30.305,78,0.0,3,20,2011,6,8
3,0,0,2,21.32,25.0,72,12.998,148,206,2011,9,17
3,0,1,3,22.14,25.76,88,19.9995,13,150,2011,9,6
4,0,0,1,11.48,14.395,61,7.0015,1,10,2012,11,4
3,0,0,1,23.78,27.275,73,7.0015,1,13,2011,7,2
4,0,0,2,13.94,15.91,49,16.9979,6,22,2012,11,3
4,0,1,1,13.12,15.91,45,12.998,7,201,2011,12,8
3,0,1,1,31.16,36.365,66,15.0013,31,124,2011,7,5
3,0,0,3,25.42,28.03,88,11.0014,4,39,2012,8,18
1,0,0,1,9.84,12.88,65,7.0015,2,21,2011,2,6
4,0,1,2,20.5,24.24,72,11.0014,31,483,2012,10,9
4,0,0,1,17.22,21.21,47,19.0012,19,103,2011,11,12
2,0,1,1,31.98,37.12,59,12.998,61,245,2011,6,10
3,0,1,2,22.14,25.76,88,26.0027,15,276,2011,9,6
4,1,0,2,29.52,32.575,42,7.0015,130,254,2011,10,10
2,0,1,2,27.06,31.06,61,16.9979,18,103,2011,6,16
1,0,0,1,11.48,13.635,36,16.9979,22,69,2011,1,16
2,0,1,1,18.86,22.725,24,19.0012,61,191,2012,4,6
2,0,0,3,17.22,21.21,100,0.0,2,22,2011,4,16
2,0,1,1,21.32,25.0,94,8.9981,6,8,2011,5,16
3,0,1,2,28.7,33.335,74,12.998,25,186,2011,8,4
2,0,1,1,23.78,27.275,88,11.0014,2,30,2011,6,7
2,0,1,1,22.96,26.515,88,15.0013,0,14,2012,5,4
4,0,1,2,24.6,29.545,73,11.0014,63,257,2011,10,11
1,0,0,1,20.5,24.24,34,31.0009,174,127,2011,3,19
3,0,1,2,28.7,32.575,70,7.0015,44,337,2011,9,14
1,0,1,1,11.48,14.395,45,8.9981,2,145,2012,2,13
2,0,1,2,22.14,25.76,68,8.9981,1,15,2011,4,12
4,0,0,1,20.5,24.24,48,6.0032,195,390,2012,11,11
2,0,1,2,22.96,26.515,88,0.0,13,18,2011,5,17
2,0,1,1,31.98,34.85,46,19.0012,72,479,2011,6,7
1,0,1,1,9.02,11.365,41,11.0014,4,155,2011,1,14
4,0,1,1,7.38,12.12,74,0.0,0,2,2011,12,12
4,0,1,1,12.3,15.91,93,6.0032,1,89,2011,12,5
3,0,1,2,20.5,24.24,77,12.998,2,26,2011,9,19
3,0,1,1,31.16,34.09,40,6.0032,100,414,2012,8,16
3,0,1,1,29.52,32.575,42,12.998,94,484,2011,7,14
3,1,0,1,27.06,31.06,69,0.0,5,14,2012,7,4
3,0,0,1,30.34,35.605,74,0.0,227,273,2012,9,2
4,0,1,2,14.76,18.18,57,7.0015,19,377,2011,12,14
3,0,1,2,22.14,25.76,42,0.0,55,168,2011,9,16
4,0,0,1,9.02,10.605,69,16.9979,7,99,2011,12,17
4,0,1,1,16.4,20.455,82,7.0015,3,109,2011,10,4
1,0,0,2,12.3,15.91,81,7.0015,5,20,2011,3,5
2,0,1,2,18.86,22.725,88,16.9979,0,2,2012,5,3
3,0,1,1,31.16,36.365,70,16.9979,86,344,2012,9,5
1,0,1,2,6.56,9.09,74,8.9981,0,7,2011,3,4
4,0,1,2,13.12,15.15,49,22.0028,7,249,2012,11,7
4,0,0,1,10.66,12.88,65,11.0014,9,41,2011,12,3
4,0,1,2,14.76,18.18,93,7.0015,9,162,2012,12,7
3,0,1,1,29.52,35.605,84,11.0014,55,357,2012,9,5
2,0,1,1,22.96,26.515,35,16.9979,88,203,2012,5,11
2,0,1,1,13.94,17.425,76,7.0015,4,66,2011,4,14
1,0,1,2,27.88,31.82,39,23.9994,62,111,2011,3,18
2,0,0,1,14.76,15.91,50,32.9975,68,74,2011,4,3
2,0,0,1,22.96,26.515,43,0.0,132,215,2011,5,7
4,0,1,1,15.58,19.695,82,7.0015,10,129,2011,11,7
1,0,1,1,13.94,18.18,34,0.0,7,57,2011,3,1
2,0,1,2,19.68,23.485,82,15.0013,15,75,2012,5,3
4,0,1,2,18.86,22.725,94,6.0032,4,52,2011,11,16
2,0,0,1,32.8,34.85,29,11.0014,128,232,2012,6,9
3,0,1,1,31.98,34.85,43,8.9981,71,510,2012,7,2
4,0,0,1,13.12,16.665,81,7.0015,5,6,2012,11,11
3,0,0,2,25.42,30.305,69,6.0032,16,103,2012,8,19
2,0,1,1,33.62,39.395,56,19.9995,46,239,2011,6,10
2,0,1,1,24.6,31.06,46,8.9981,74,181,2012,5,18
2,0,1,1,24.6,31.06,38,26.0027,89,171,2011,5,6
3,0,0,1,29.52,33.335,51,11.0014,78,123,2011,7,2
1,0,0,2,16.4,20.455,30,19.9995,40,122,2011,2,13
2,0,1,2,17.22,21.21,77,0.0,14,56,2012,4,18
3,1,0,1,33.62,39.395,56,15.0013,175,327,2012,7,4
2,0,0,2,18.86,22.725,82,6.0032,33,126,2011,5,1
3,0,0,1,24.6,28.03,83,8.9981,15,24,2011,9,11
1,0,0,2,16.4,20.455,30,23.9994,5,67,2012,3,4
1,0,1,1,8.2,11.365,29,6.0032,10,40,2011,3,3
2,0,1,1,28.7,31.82,34,16.9979,19,285,2011,6,2
1,0,1,1,19.68,23.485,55,22.0028,14,161,2011,2,17
2,0,1,2,23.78,27.275,81,8.9981,39,145,2012,5,2
2,0,0,2,18.86,22.725,31,0.0,71,101,2011,4,3
3,0,1,1,30.34,34.85,66,16.9979,37,92,2011,8,18
3,0,0,2,33.62,38.635,52,6.0032,237,267,2012,9,1
1,0,0,1,10.66,12.88,93,11.0014,1,6,2012,1,1
2,0,1,1,25.42,31.06,38,0.0,80,235,2012,6,6
1,0,1,3,14.76,17.425,93,8.9981,1,88,2012,1,12
2,0,1,1,31.16,33.335,29,19.0012,98,299,2012,6,8
2,0,1,1,17.22,21.21,67,16.9979,29,367,2011,5,4
3,0,1,1,28.7,32.575,65,8.9981,0,2,2012,7,3
2,0,1,1,17.22,21.21,50,16.9979,6,345,2012,5,11
1,0,1,1,13.94,15.91,53,15.0013,0,6,2011,2,17
4,0,0,1,13.94,15.91,66,15.0013,13,30,2011,11,13
4,0,1,1,23.78,27.275,64,0.0,36,749,2012,10,5
4,0,1,1,20.5,24.24,77,6.0032,14,176,2012,10,19
3,0,1,1,30.34,34.85,70,16.9979,47,338,2012,9,4
2,0,0,1,21.32,25.0,48,0.0,22,156,2012,5,12
2,0,0,1,22.96,26.515,56,0.0,16,79,2012,6,16
4,0,1,3,22.14,25.76,70,32.9975,10,200,2011,10,19
2,0,1,1,31.16,34.85,52,12.998,73,142,2011,6,17
4,1,0,3,17.22,21.21,58,12.998,61,316,2012,10,8
3,0,1,1,27.06,31.06,65,6.0032,3,11,2012,8,13
3,0,1,1,32.8,37.88,55,19.0012,93,386,2012,8,1
2,0,1,1,25.42,31.06,43,8.9981,72,652,2012,6,6
4,0,1,1,20.5,24.24,45,12.998,22,156,2011,10,14
1,0,1,1,8.2,9.85,51,16.9979,20,190,2011,1,7
1,0,1,1,14.76,16.665,34,19.0012,21,425,2012,3,6
2,0,1,1,26.24,31.06,41,0.0,48,131,2011,5,11
4,0,1,2,22.96,26.515,68,19.9995,42,471,2012,10,18
1,0,0,1,13.94,18.18,66,0.0,0,2,2011,3,13
2,0,1,1,19.68,23.485,82,12.998,27,394,2011,5,12
3,0,1,3,25.42,27.275,94,7.0015,3,55,2011,9,7
4,0,0,1,22.14,25.76,52,31.0009,49,129,2011,10,16
3,0,1,1,29.52,32.575,42,15.0013,77,210,2011,8,12
3,0,1,1,34.44,37.12,36,12.998,59,175,2012,7,2
4,0,1,2,22.14,25.76,88,12.998,1,4,2012,10,2
2,0,1,1,17.22,21.21,35,12.998,15,143,2012,4,12
4,0,1,3,25.42,28.79,83,16.9979,20,248,2011,10,13
3,0,1,1,21.32,25.0,77,0.0,18,474,2012,9,17
2,0,1,1,22.96,26.515,60,7.0015,39,372,2011,4,19
3,0,1,1,25.42,29.545,73,19.0012,1,29,2011,8,16
1,0,1,1,8.2,7.575,47,35.0008,2,135,2011,1,12
3,0,1,1,29.52,33.335,48,15.0013,44,329,2012,7,12
2,0,1,1,25.42,31.06,53,6.0032,36,141,2011,5,11
3,0,1,1,35.26,12.12,34,27.9993,128,200,2012,8,17
4,0,1,1,21.32,25.0,55,22.0028,0,11,2012,12,5
3,0,1,1,28.7,33.335,79,12.998,33,377,2011,9,9
4,0,1,2,22.14,25.76,100,12.998,2,4,2011,10,13
1,0,0,1,10.66,12.88,100,12.998,3,53,2011,2,5
3,0,1,1,27.06,31.06,74,7.0015,24,108,2011,8,4
3,0,1,1,30.34,34.09,62,0.0,69,127,2012,8,14
3,0,0,1,35.26,40.15,47,8.9981,182,307,2012,7,15
3,0,1,1,23.78,27.275,56,8.9981,40,421,2012,9,11
4,0,0,2,13.94,18.18,87,0.0,1,10,2012,12,16
2,0,1,2,25.42,29.545,73,15.0013,33,143,2012,5,14
1,0,1,1,16.4,20.455,28,35.0008,6,144,2011,3,2
4,0,1,2,20.5,24.24,77,11.0014,41,346,2012,10,18
1,0,1,1,22.96,26.515,56,8.9981,8,79,2012,3,13
2,0,0,1,24.6,31.06,56,11.0014,71,168,2012,5,19
3,1,0,1,27.88,31.82,65,0.0,10,62,2012,7,4
2,0,0,1,20.5,24.24,63,7.0015,16,30,2012,4,15
4,1,0,1,18.86,22.725,88,0.0,12,102,2011,10,10
3,0,1,1,30.34,34.09,58,12.998,4,22,2011,7,13
1,0,1,1,10.66,12.88,38,11.0014,12,74,2011,1,6
2,0,1,1,27.88,31.82,83,7.0015,41,233,2012,6,12
2,0,0,2,28.7,32.575,65,6.0032,17,59,2011,6,19
2,0,0,1,28.7,31.82,42,16.9979,114,265,2012,4,15
3,0,1,2,27.88,31.82,89,0.0,3,17,2011,8,4
3,0,1,1,23.78,27.275,73,7.0015,33,137,2012,9,13
2,0,0,1,26.24,31.06,47,0.0,104,234,2012,5,19
4,0,0,1,11.48,13.635,45,12.998,15,123,2011,12,18
1,0,1,1,8.2,9.09,32,26.0027,1,151,2011,2,8
4,0,0,1,15.58,19.695,50,6.0032,89,364,2012,12,15
2,0,1,1,18.86,22.725,41,19.9995,11,29,2011,4,6
4,0,1,3,21.32,25.0,94,16.9979,33,116,2011,10,19
3,0,1,1,29.52,33.335,51,12.998,96,265,2011,7,15
3,1,0,1,30.34,34.85,70,15.0013,168,281,2012,9,3
2,0,1,1,37.72,42.425,35,15.0013,80,426,2011,6,8
4,0,1,2,18.86,22.725,88,8.9981,8,54,2011,12,5
3,0,0,1,28.7,33.335,84,8.9981,1,5,2011,8,7
1,0,0,1,18.86,22.725,88,12.998,27,80,2012,3,18
2,0,1,2,14.76,17.425,76,12.998,17,168,2011,4,8
3,0,0,1,25.42,28.03,88,12.998,7,23,2012,8,18
2,0,0,2,12.3,14.395,93,12.998,0,13,2011,4,9
4,0,1,1,18.86,22.725,82,16.9979,31,803,2012,10,18
4,0,0,1,20.5,24.24,77,0.0,54,163,2011,10,8
2,0,0,1,29.52,32.575,30,7.0015,356,316,2012,5,19
3,0,1,2,28.7,32.575,58,11.0014,50,286,2012,8,9
4,0,0,1,25.42,31.06,35,26.0027,182,230,2011,10,16
1,1,0,2,7.38,8.335,55,16.9979,7,85,2011,1,17
4,0,1,1,14.76,17.425,34,11.0014,31,211,2012,12,13
2,0,0,1,20.5,24.24,68,11.0014,4,6,2012,4,15
1,0,1,1,16.4,20.455,76,7.0015,12,129,2012,2,2
3,0,1,2,31.16,35.605,58,19.0012,36,282,2012,7,19
4,0,0,1,13.94,17.425,66,6.0032,24,55,2011,11,13
4,0,1,2,14.76,17.425,66,15.0013,0,2,2012,11,19
3,1,0,1,37.72,42.425,35,19.9995,155,299,2012,7,4
2,0,1,1,28.7,31.82,42,16.9979,121,272,2012,6,15
4,0,1,2,15.58,19.695,94,7.0015,3,9,2012,12,10
3,0,0,2,20.5,24.24,68,19.0012,72,177,2011,9,17
4,0,0,2,14.76,16.665,66,16.9979,8,66,2012,11,18
1,0,1,1,25.42,31.06,35,30.0026,77,255,2012,3,12
4,0,1,2,21.32,25.0,59,19.0012,14,310,2011,12,15
4,0,1,2,12.3,14.395,56,15.0013,18,384,2012,12,12
2,0,0,2,22.14,25.76,56,12.998,30,94,2012,4,15
2,0,1,1,33.62,40.15,59,8.9981,61,323,2011,6,8
1,0,0,1,16.4,20.455,37,19.0012,89,241,2012,1,8
2,0,1,1,24.6,31.06,33,19.9995,29,136,2011,4,18
4,0,0,1,18.04,21.97,44,11.0014,73,259,2012,10,13
4,0,1,1,16.4,20.455,54,15.0013,31,169,2012,12,19
1,0,0,1,12.3,14.395,39,19.0012,26,92,2011,1,15
3,0,1,1,32.8,35.605,38,12.998,53,358,2012,7,11
2,0,1,1,13.94,15.15,46,22.0028,36,205,2011,4,1
4,0,0,1,17.22,21.21,54,19.0012,89,318,2012,11,18
2,0,1,3,27.06,29.545,94,15.0013,11,78,2012,6,12
3,0,1,2,28.7,32.575,61,7.0015,75,208,2011,9,2
1,0,0,1,6.56,11.365,59,0.0,0,1,2011,1,15
4,0,1,1,29.52,32.575,42,11.0014,161,307,2012,10,5
3,0,1,1,26.24,31.06,57,19.9995,3,7,2011,7,14
2,0,0,1,16.4,20.455,30,12.998,19,65,2012,4,8
4,0,0,2,15.58,19.695,66,16.9979,74,218,2011,10,2
2,0,0,2,29.52,32.575,30,8.9981,168,272,2011,6,4
1,0,1,1,20.5,24.24,59,0.0,14,5,2012,3,15
2,0,1,1,17.22,21.21,67,12.998,16,303,2012,4,10
4,0,1,1,18.86,22.725,82,0.0,24,124,2011,10,6
3,0,1,1,31.16,34.85,55,15.0013,50,297,2011,8,17
3,0,1,2,30.34,34.09,55,7.0015,69,378,2012,7,9
4,0,1,1,16.4,20.455,87,7.0015,0,5,2011,10,7
4,0,1,3,11.48,13.635,61,15.0013,1,14,2012,11,8
4,0,1,1,18.86,22.725,82,7.0015,9,498,2012,10,10
1,0,1,1,11.48,15.91,41,0.0,2,34,2012,2,13
2,0,1,1,13.94,17.425,76,6.0032,2,12,2011,4,14
3,1,0,1,29.52,34.85,74,12.998,73,301,2012,9,3
1,0,1,1,10.66,12.12,30,16.9979,14,58,2011,1,3
1,0,1,2,16.4,20.455,71,7.0015,23,65,2011,3,16
1,0,0,2,6.56,6.82,47,26.0027,1,5,2012,1,15
4,0,1,1,11.48,13.635,65,15.0013,0,4,2011,12,8
2,0,0,1,27.06,31.06,65,7.0015,154,213,2011,6,5
2,0,0,2,21.32,25.0,100,8.9981,3,14,2011,5,15
2,0,0,2,13.94,17.425,87,7.0015,27,71,2011,4,9
2,0,1,1,29.52,33.335,51,15.0013,97,749,2012,5,16
1,0,1,2,8.2,10.605,37,11.0014,5,82,2011,1,7
1,0,1,1,7.38,8.335,43,16.9979,0,1,2011,2,3
1,0,0,3,9.02,11.365,93,8.9981,1,77,2012,2,11
2,0,0,1,20.5,24.24,48,7.0015,10,23,2012,5,19
2,0,0,1,13.94,16.665,76,11.0014,2,19,2012,4,14
2,0,1,2,20.5,24.24,68,8.9981,20,331,2011,4,19
3,0,1,1,29.52,34.09,66,11.0014,53,114,2012,8,14
2,0,1,3,25.42,27.275,94,16.9979,1,38,2012,6,1
4,0,1,1,22.14,25.76,39,19.0012,79,367,2012,10,16
2,0,1,1,18.86,22.725,55,7.0015,17,47,2012,5,11
1,0,1,1,12.3,16.665,61,0.0,0,4,2012,2,15
4,0,1,2,22.14,25.76,68,11.0014,21,298,2011,11,15
3,0,1,1,28.7,31.82,45,12.998,69,149,2011,7,1
1,0,1,1,18.04,21.97,94,0.0,0,31,2012,3,19
4,0,1,1,19.68,23.485,77,8.9981,6,60,2011,10,4
2,0,1,1,13.12,15.15,66,19.0012,12,63,2011,4,1
4,1,0,1,21.32,25.0,72,11.0014,112,255,2012,11,12
3,0,1,1,32.8,36.365,46,12.998,92,157,2012,7,10
3,0,1,1,21.32,25.0,72,7.0015,2,19,2012,9,12
4,0,0,1,24.6,31.06,33,11.0014,292,362,2012,11,11
4,0,1,1,9.84,12.12,65,11.0014,2,131,2012,12,6
4,0,1,2,24.6,31.06,53,16.9979,93,284,2012,10,18
3,0,0,1,28.7,32.575,65,0.0,120,214,2011,9,11
3,0,0,1,31.16,36.365,70,8.9981,58,149,2012,7,8
4,0,1,2,16.4,20.455,82,0.0,10,128,2011,10,3
4,0,1,1,18.86,22.725,36,0.0,76,175,2012,10,11
4,0,0,1,20.5,24.24,36,19.9995,191,244,2011,11,12
3,0,1,2,29.52,34.85,74,16.9979,36,421,2011,7,8
2,0,0,2,18.86,22.725,33,0.0,174,118,2011,4,3
1,0,1,1,15.58,19.695,40,8.9981,17,368,2012,2,3
3,0,0,1,31.16,34.09,45,15.0013,234,241,2011,7,16
4,0,1,1,22.96,26.515,64,19.9995,76,371,2012,10,15
3,0,1,2,24.6,28.03,83,11.0014,4,4,2011,9,2
4,0,1,1,13.12,15.91,53,11.0014,24,543,2012,11,14
4,0,1,1,21.32,25.0,48,32.9975,21,371,2012,10,10
3,0,1,1,24.6,28.79,78,11.0014,16,22,2011,7,15
3,0,1,1,36.9,42.425,42,23.9994,37,111,2011,7,12
3,0,1,1,31.98,37.12,62,31.0009,68,202,2012,8,2
1,0,0,2,5.74,5.305,39,26.0027,0,46,2012,2,11
3,0,1,1,28.7,33.335,84,6.0032,2,12,2012,8,9
4,0,0,1,27.06,31.06,50,8.9981,223,247,2011,10,9
1,0,1,3,5.74,7.575,80,8.9981,0,3,2011,2,10
4,0,1,2,23.78,27.275,56,15.0013,39,231,2012,12,4
2,0,1,2,20.5,24.24,88,12.998,26,361,2011,5,13
1,0,0,2,13.12,15.15,36,19.0012,29,54,2011,1,15
2,0,1,1,26.24,31.06,57,11.0014,56,160,2012,6,15
2,0,1,3,17.22,21.21,82,16.9979,12,83,2011,4,13
2,0,0,1,27.88,31.82,44,23.9994,37,97,2012,4,15
1,1,0,1,10.66,11.365,44,23.9994,22,158,2012,1,16
2,0,1,1,26.24,30.305,25,19.9995,108,673,2012,4,17
3,1,0,1,31.16,34.85,52,0.0,90,203,2012,7,4
1,0,1,1,5.74,6.06,59,19.0012,4,81,2012,1,3
4,0,1,1,13.12,15.15,49,19.0012,30,112,2012,11,5
1,0,1,1,4.92,7.575,74,7.0015,0,36,2011,1,4
4,0,0,2,9.84,14.395,81,0.0,5,18,2012,12,15
3,0,1,1,27.06,30.305,83,6.0032,3,8,2012,8,2
4,0,0,1,13.94,16.665,49,12.998,73,287,2012,11,4
2,0,1,2,20.5,24.24,77,19.0012,21,191,2011,5,12
2,0,1,1,27.06,31.06,39,19.0012,75,348,2011,6,13
1,0,0,2,22.96,26.515,43,15.0013,5,20,2011,3,19
1,0,1,1,18.04,21.97,44,19.0012,1,6,2012,2,1
2,0,0,2,21.32,25.0,83,11.0014,63,128,2012,5,6
1,0,0,1,21.32,25.0,34,27.9993,0,2,2011,3,19
3,0,1,1,32.8,34.85,33,15.0013,52,225,2012,7,12
4,0,1,2,14.76,18.94,81,0.0,2,39,2012,10,17
2,0,1,1,24.6,30.305,64,12.998,7,18,2011,6,16
2,0,1,1,20.5,24.24,68,16.9979,0,1,2011,6,15
3,0,1,1,36.9,38.635,25,19.0012,58,216,2011,8,2
3,1,0,1,26.24,28.79,89,11.0014,5,11,2011,7,4
4,0,1,2,19.68,23.485,67,22.0028,29,204,2011,11,14
4,0,0,1,19.68,23.485,72,0.0,17,72,2011,10,8
4,0,1,1,18.86,22.725,82,12.998,26,130,2012,12,4
2,0,0,2,22.14,25.76,94,12.998,107,188,2011,5,14
2,0,0,2,30.34,33.335,51,0.0,149,214,2011,6,19
2,0,0,2,18.86,22.725,31,12.998,147,156,2011,4,3
4,0,1,2,18.86,22.725,88,0.0,2,6,2012,10,10
4,0,1,2,20.5,24.24,63,15.0013,34,272,2012,12,4
2,0,1,1,20.5,24.24,31,0.0,104,218,2012,4,13
1,0,1,1,14.76,17.425,71,12.998,1,4,2011,3,18
1,0,1,1,15.58,19.695,40,15.0013,2,31,2011,2,16
2,0,0,2,21.32,25.0,72,11.0014,135,153,2011,4,10
4,0,1,2,12.3,15.91,65,6.0032,5,16,2012,11,16
4,0,1,2,13.94,17.425,81,6.0032,8,394,2011,11,3
4,0,1,3,19.68,23.485,55,26.0027,5,119,2012,12,5
4,0,1,1,24.6,31.06,53,19.9995,28,274,2011,11,14
3,0,1,1,32.8,37.12,49,0.0,66,261,2011,8,19
1,0,1,1,18.04,21.97,35,12.998,15,494,2012,2,7
2,0,1,1,22.96,26.515,24,8.9981,54,325,2012,4,3
3,0,0,1,30.34,34.85,70,19.9995,5,68,2012,8,5
4,0,1,1,18.86,22.725,67,12.998,2,8,2011,10,6
1,0,0,1,17.22,21.21,44,31.0009,35,41,2011,3,19
3,0,0,2,28.7,33.335,84,15.0013,140,152,2012,9,2
3,0,0,1,28.7,33.335,74,15.0013,123,169,2011,8,13
3,0,0,1,29.52,34.85,74,16.9979,104,103,2011,9,4
4,0,0,1,22.14,25.76,68,8.9981,76,172,2011,10,8
2,0,1,1,22.96,26.515,94,19.9995,12,42,2011,5,18
3,0,1,1,27.88,31.82,65,7.0015,18,120,2012,8,15
4,0,0,1,22.14,25.76,45,16.9979,121,226,2011,10,16
1,0,0,1,5.74,3.79,39,43.0006,7,133,2012,2,12
1,0,1,1,9.84,10.605,35,22.0028,6,161,2011,3,3
1,0,1,2,23.78,27.275,32,19.9995,18,256,2011,2,17
4,0,1,1,17.22,21.21,41,6.0032,24,175,2011,12,2
1,0,1,2,22.96,26.515,49,15.0013,67,379,2012,3,12
3,0,1,2,31.16,34.85,55,16.9979,67,188,2012,7,9
1,0,1,2,9.02,11.365,60,8.9981,3,85,2012,1,9
4,0,1,1,19.68,23.485,48,11.0014,22,139,2011,11,2
2,0,1,1,28.7,31.82,37,27.9993,64,262,2011,6,13
3,0,1,1,21.32,25.0,59,15.0013,39,758,2012,9,19
4,0,0,1,6.56,7.575,59,15.0013,8,54,2011,12,11
4,0,0,1,9.84,11.365,70,12.998,8,70,2012,11,17
4,0,0,1,18.04,21.97,35,0.0,202,371,2012,10,13
3,0,0,1,24.6,29.545,73,6.0032,9,7,2011,7,16
3,0,0,1,27.06,30.305,83,8.9981,37,38,2011,9,4
2,0,1,1,25.42,31.06,43,19.0012,38,244,2012,6,4
2,0,1,2,17.22,21.21,77,0.0,1,3,2012,4,19
1,0,0,2,18.04,21.97,88,6.0032,104,217,2012,3,17
3,0,0,1,32.8,40.15,66,8.9981,88,178,2011,8,7
3,0,0,1,29.52,35.605,84,8.9981,50,133,2011,8,7
2,0,1,2,16.4,20.455,82,7.0015,4,116,2012,4,19
3,0,1,1,30.34,34.85,66,7.0015,48,619,2012,7,16
1,0,0,2,9.84,12.12,87,8.9981,1,27,2012,2,4
1,0,1,1,18.86,22.725,67,16.9979,2,6,2011,2,18
3,0,0,3,26.24,28.03,94,12.998,1,2,2011,8,14
2,0,1,1,24.6,31.06,40,12.998,83,363,2012,5,17
1,0,1,1,6.56,6.82,43,26.0027,7,81,2011,1,3
3,0,0,2,29.52,34.85,74,16.9979,97,172,2011,8,13
1,0,0,2,14.76,16.665,40,26.0027,12,62,2012,2,18
2,0,1,1,22.96,26.515,43,6.0032,46,111,2011,4,7
4,0,1,2,18.86,22.725,94,7.0015,2,3,2011,11,16
2,0,1,1,22.96,26.515,83,11.0014,17,413,2012,6,15
3,0,1,1,31.16,35.605,58,6.0032,30,156,2011,8,8
1,0,1,1,12.3,15.15,65,8.9981,4,83,2012,2,6
4,0,1,1,9.02,11.365,44,12.998,6,369,2011,11,18
3,0,1,2,27.06,29.545,89,6.0032,1,9,2012,9,4
1,1,0,1,10.66,11.365,48,22.0028,19,174,2012,1,16
4,0,1,2,10.66,12.88,65,11.0014,18,670,2012,12,12
4,0,1,2,18.04,21.97,88,6.0032,10,166,2011,12,5
1,0,1,1,19.68,23.485,67,6.0032,1,4,2012,3,14
1,0,1,1,4.1,5.305,36,15.0013,2,66,2012,1,3
1,0,1,1,9.84,10.605,27,19.0012,5,47,2011,2,15
2,0,1,2,22.14,25.76,77,12.998,16,87,2011,5,12
4,0,1,1,17.22,21.21,35,19.0012,33,350,2012,11,16
2,0,1,1,24.6,28.79,78,22.0028,19,70,2012,5,4
3,0,0,1,32.8,37.88,55,7.0015,269,363,2012,7,14
4,0,1,2,15.58,19.695,94,0.0,1,4,2012,12,17
4,0,1,1,20.5,24.24,48,16.9979,32,118,2011,11,1
3,0,0,1,26.24,31.06,53,0.0,5,21,2011,7,2
2,0,1,2,21.32,25.0,88,26.0027,69,157,2011,5,13
3,0,1,1,30.34,34.09,58,11.0014,88,467,2012,8,13
1,0,1,2,7.38,9.09,64,12.998,0,2,2011,3,4
2,0,0,1,22.96,26.515,60,6.0032,8,19,2012,6,16
2,0,0,1,30.34,34.09,58,12.998,32,111,2011,6,11
3,0,1,1,29.52,34.85,79,0.0,38,181,2012,9,5
2,0,1,2,18.86,22.725,72,12.998,1,17,2011,4,19
4,0,0,1,16.4,20.455,62,8.9981,9,39,2011,10,16
1,0,1,3,18.86,22.725,82,7.0015,19,88,2012,3,16
4,0,0,2,10.66,13.635,81,7.0015,11,66,2011,12,10
3,0,1,1,31.16,35.605,62,6.0032,56,228,2012,7,16
3,1,0,2,27.88,31.82,74,19.9995,4,12,2011,9,5
4,0,0,1,21.32,25.0,77,7.0015,78,124,2011,10,8
1,0,0,1,6.56,9.85,69,6.0032,3,27,2011,2,12
3,0,1,1,27.88,31.82,51,0.0,74,157,2011,8,12
4,0,0,1,9.84,12.12,56,11.0014,12,34,2011,11,19
1,0,1,2,14.76,16.665,50,16.9979,22,206,2011,3,4
4,0,1,2,13.12,15.91,61,11.0014,7,118,2012,11,15
3,0,1,1,27.88,31.82,47,6.0032,44,96,2011,7,1
4,1,0,1,11.48,13.635,45,16.9979,5,116,2011,11,11
4,0,0,2,16.4,20.455,62,22.0028,59,313,2012,11,18
1,0,0,2,13.12,15.91,45,12.998,48,189,2012,2,19
1,0,0,2,9.84,12.12,87,8.9981,0,9,2012,2,5
3,0,1,3,31.16,34.85,55,16.9979,48,226,2011,8,18
4,0,1,2,13.94,16.665,66,11.0014,9,145,2011,12,14
2,0,1,1,22.14,25.76,49,12.998,25,214,2011,5,9
1,0,1,1,13.12,17.425,53,0.0,2,17,2011,3,14
4,0,1,1,10.66,12.12,56,16.9979,1,23,2011,12,1
4,0,1,2,15.58,19.695,66,0.0,29,539,2012,12,7
1,0,1,2,22.96,26.515,73,11.0014,17,131,2012,3,19
3,0,1,1,24.6,27.275,88,8.9981,25,97,2011,8,19
1,0,1,1,22.96,26.515,37,27.9993,34,254,2012,3,7
3,0,1,1,26.24,28.79,83,7.0015,0,13,2012,8,1
4,0,1,1,12.3,15.91,65,6.0032,1,14,2012,12,19
2,0,0,1,30.34,32.575,35,16.9979,295,288,2012,6,16
3,0,1,2,31.16,35.605,62,8.9981,63,580,2012,7,18
2,0,1,3,26.24,28.79,89,16.9979,12,48,2012,6,12
2,0,1,2,18.04,21.97,72,19.0012,12,69,2011,4,13
1,0,0,3,9.02,11.365,100,11.0014,10,42,2011,2,5
3,0,1,1,32.8,37.12,52,0.0,100,206,2012,8,7
2,0,1,3,27.06,30.305,83,23.9994,8,57,2012,6,12
4,0,1,1,24.6,31.06,46,0.0,95,210,2011,10,7
